file_id,sha1_git,split,language,domain,loc,cyclomatic,n_functions,has_docstring,matched_pair_id,spdx_license,first_commit_date,in_stack_v2,clone_free_local,clone_free_sourcerercc,github_repo,path,commit_sha
python_c817a8553bc4,c817a8553bc4950598caec0faf5ca1172494ea26,H,python,unknown,287,59,7,True,,MIT,2026-08-11,False,True,True,guillaumemeyer/watermarks-remover,service/scripts/audit_lib.py,d9e9590d94e19b39eb2794266292324bfec8249a
python_c81e5a030f80,c81e5a030f80096e88d82dc7ce23dfca87841e14,H,python,unknown,180,52,4,True,,MIT,2026-04-05,False,True,True,alchaincyf/nuwa-skill,.github/scripts/community_check.py,fe0374687037c4cc51a65c1e0c145afe2981dc69
python_c91d74c2182a,c91d74c2182a76e8519fbf47783667a0993ccb2d,U,python,unknown,105,14,0,False,pair_0019,AGPL-3.0,2024-05-27,False,True,True,2noise/ChatTTS,ChatTTS/config/config.py,77b89ee281cd479f5b1a787ada330dc975ca1f2a
python_cbeabbd81b28,cbeabbd81b28e97fe0d0e8bcf436ab92f5833743,U,python,unknown,36,1,0,False,pair_0000,Apache-2.0,2024-10-31,False,True,True,verl-project/verl,docs/conf.py,7cb65014d3a6c84f59458367df768999e4f36c67
python_cde12241f03b,cde12241f03b309581a36c625bf36ef11626c36e,E,python,unknown,212,48,13,True,pair_0083,AGPL-3.0,2025-09-21,False,True,True,p-e-w/heretic,src/heretic/evaluator.py,3521f8648a0dccf6e12a92666862632235fac7e6
python_cf24d385e63e,cf24d385e63ea2583a5ff9facbd9b52d446c87f4,E,python,unknown,168,20,5,True,pair_0030,Apache-2.0,2024-01-12,False,True,True,agentscope-ai/agentscope,examples/a2a/server.py,c7d8e31bfd0a2f85e67b6235bd44c09fce259106
python_d140b2ace648,d140b2ace6483f36c635a0ae47c15c7b75b79b88,H,python,unknown,236,85,15,True,,MIT,2025-07-22,False,True,True,NousResearch/hermes-agent,acp_adapter/commands.py,8aa219ef60ae16bd130e4775a1513e122880654e
python_d4aba2323563,d4aba2323563860af08bfeb65df817410b04eb46,U,python,unknown,136,21,6,True,pair_0055,MIT,2025-11-07,False,True,True,luongnv89/claude-howto,03-skills/code-review-specialist/scripts/compare-complexity.py,97bfb0685e03112ad39845889061d02cef6e534c
python_d4e93f186f7c,d4e93f186f7cd06e45be158b46e4812df5c056fe,H,python,unknown,80,24,2,True,,MIT,2026-02-01,False,True,True,HKUDS/nanobot,hatch_build.py,104917aaec8b351edcbbc87a64fa6b71eb6e096b
python_d5895af73f11,d5895af73f112af617b9eb3d753e1e200935c87d,E,python,unknown,28,6,3,False,pair_0086,Apache-2.0,2023-12-01,False,True,True,state-spaces/mamba,evals/lm_harness_eval.py,e9594ce1c732d97440f0332fdc43170a2294dbfa
python_d5e5dfef0573,d5e5dfef0573fb4c579e80a3660c7a4013aa0236,H,python,unknown,131,24,6,True,,MIT,2025-12-21,False,True,True,muratcankoylan/Agent-Skills-for-Context-Engineering,examples/book-sft-pipeline/scripts/pipeline_example.py,6dbe1a1d868eab51a3bc9011b0f55e2891513e40
python_d615a631dea3,d615a631dea3999b2a4000abb4ef312c5c0b8c81,U,python,unknown,31,3,2,True,pair_0036,,2025-10-23,False,True,True,HKUDS/AI-Trader,research/scripts/build_network_edges.py,d03ff6c056b32ced735adf7c19ed8175adb1c8df
python_d7be11005462,d7be11005462ab347f01c20bc99df11a21290348,H,python,unknown,198,30,11,True,,MIT,2025-07-24,False,True,True,wshobson/agents,plugins/llm-application-dev/skills/prompt-engineering-patterns/scripts/optimize-prompt.py,a30778f8c4e6b0a87567941b7cca4f534bf642b6
python_d84573340732,d84573340732b916eaa6e9f8e88cb4166d6f1ca5,U,python,unknown,122,33,6,True,pair_0059,MIT,2024-01-14,False,True,True,RVC-Boss/GPT-SoVITS,GPT_SoVITS/AR/data/bucket_sampler.py,48b1a0169a28582a8984402f82cf438d3bfa6aca
python_dd236f88da4d,dd236f88da4d463551416909d8b85ade4fcfc5c3,E,python,unknown,173,43,6,True,pair_0053,MIT,2026-04-01,False,True,True,HKUDS/Vibe-Trading,agent/backtest/benchmark.py,8a88cc98e1eb5d42e46f313565b8aea4d056d228
python_e13e9c200f6d,e13e9c200f6d0ee1bcabdc96d15d278a81e954e8,U,python,unknown,42,11,2,True,pair_0008,Apache-2.0,2025-09-09,False,True,True,bojieli/ai-agent-book,.github/scripts/verify_pdf_fonts.py,d91f0ec83fbabafa2e732b13b18a4c47847a38d2
python_e2430b981653,e2430b9816538e2b36b5cbb533519b2dc52a95e1,U,python,web_backend,21,1,0,False,pair_0001,Apache-2.0,2024-11-30,False,True,True,PrefectHQ/fastmcp,docs/apps/demos/bar-chart.py,e3fb4af36892e6477399df2597f0dd5abd469799
python_e294973f0b67,e294973f0b672f996d1b6499964f58438b9d919b,E,python,unknown,21,3,1,True,pair_0032,MIT,2025-11-07,False,True,True,luongnv89/claude-howto,03-skills/code-review-specialist/scripts/analyze-metrics.py,97bfb0685e03112ad39845889061d02cef6e534c
python_e774796f4805,e774796f4805991edf6d6f680efaf25f45f5ec27,E,python,unknown,32,1,1,True,pair_0010,Apache-2.0,2024-01-12,False,True,True,agentscope-ai/agentscope,examples/a2a/client.py,c7d8e31bfd0a2f85e67b6235bd44c09fce259106
python_e831797fb7e8,e831797fb7e87bed1a9e477de79279e2a2587788,E,python,unknown,223,12,2,True,pair_0020,MIT,2024-03-24,False,True,True,stanford-oval/storm,examples/storm_examples/run_storm_wiki_deepseek.py,fb951af7744dab086e34962e9bc6fe878e145f83
python_e989981d1b39,e989981d1b394b7d6acf16355043651a26247ec5,U,python,web_backend,81,9,1,True,pair_0024,MIT,2026-01-07,False,True,True,teng-lin/notebooklm-py,examples/bulk-import.py,87765ba34db75b60ff28df9fbb66e99bfba98534
python_e9b4ef2df8f2,e9b4ef2df8f27a9e121429a08661bc7377a4fe57,E,python,unknown,90,7,4,True,pair_0028,Apache-2.0,2024-08-08,False,True,True,getzep/graphiti,examples/ecommerce/runner.py,b943c9e8486cdc7fe6cb2f4cfe151ae53f0a884d
python_ea7326d0291d,ea7326d0291da4e0e0a8ad1b98316cb4fd03094b,U,python,unknown,213,6,3,True,pair_0072,NOASSERTION,2024-07-03,False,True,True,KlingAIResearch/LivePortrait,app_animals.py,9b294b3d0536135442ea73cb01e6cb3ca7029dd3
python_ed4ed3f754f8,ed4ed3f754f8b0abfd9cb88c1324393fbd692012,U,python,unknown,66,4,2,True,pair_0058,MIT,2026-01-18,False,True,True,blader/humanizer,scripts/validate-package.py,9862685f575c65a8247f90369951df1b3416e3d6
python_efa06642eb98,efa06642eb9828035051a75e0768302ab0ea5a6d,U,python,unknown,166,25,3,True,pair_0037,Apache-2.0,2026-02-25,False,True,True,mukul975/Anthropic-Cybersecurity-Skills,skills/achieving-cmmc-level-2-compliance/scripts/process.py,54a798831d2266a3ca61ce68a7acb80b81160d57
python_f19d4b258c2c,f19d4b258c2cd45ab2619727e5ff1480381e6cb5,U,python,unknown,198,41,6,True,pair_0053,MIT,2026-01-23,False,True,True,mvanhorn/last30days-skill,skills/last30days/scripts/briefing.py,310f0b405db2d84adb4993bbf140cef9584057d2
python_f2bb6c9c48e5,f2bb6c9c48e56624cf707a22034b82c646c862d7,H,python,unknown,105,1,0,True,,MIT,2025-10-13,False,True,True,karpathy/nanochat,dev/repackage_data_reference.py,92d63d4e8bb4df75c3b71618f31ddde2378b2bcd
python_f3513b24a3c5,f3513b24a3c571cb2e9ecdb2018f0e1abdda24a5,E,python,unknown,79,1,0,False,pair_0014,Apache-2.0,2023-12-01,False,True,True,state-spaces/mamba,benchmarks/benchmark_generation_mamba_simple.py,e9594ce1c732d97440f0332fdc43170a2294dbfa
python_f360503ba063,f360503ba06301fc130ae4afbe27ecae4dae33ef,H,python,unknown,64,9,6,False,,MIT,2024-01-14,False,True,True,RVC-Boss/GPT-SoVITS,GPT_SoVITS/AR/data/data_module.py,48b1a0169a28582a8984402f82cf438d3bfa6aca
python_f3dfe51dc63e,f3dfe51dc63e71064ad67b525ba93d152b1851d4,E,python,unknown,27,1,0,True,pair_0033,MIT,2024-03-24,False,True,True,stanford-oval/storm,examples/storm_examples/helper/process_kaggle_arxiv_abstract_dataset.py,fb951af7744dab086e34962e9bc6fe878e145f83
python_f43327378764,f433273787647c3701fefff95811909fdb29c332,E,python,unknown,159,20,3,False,pair_0049,,2024-02-05,False,True,True,QwenLM/Qwen3,eval/generate_api_answers/infer_multithread.py,7a2f61ffc7a20d47efcd2bf97f6f2bf52729042e
python_f4d9870acbbf,f4d9870acbbf21ad7d56108651d9b923f268bd2c,E,python,unknown,29,5,1,True,pair_0041,Apache-2.0,2024-01-26,False,True,True,huggingface/lerobot,conftest.py,2774d9bddcbbda50e697e162e89e7eaada8d7105
python_f4de377eede4,f4de377eede44b8167a9da751c2e5564063035c1,E,python,unknown,255,22,10,True,pair_0043,MIT,2026-01-28,False,True,True,Alishahryar1/free-claude-code,e2e/conftest.py,bdbff1cacd8e09583482b7cb8a5f38d9b0f23b97
python_f738b943b7bf,f738b943b7bf4e0d27c74a3bc26c06b4f0e01c31,U,python,unknown,224,22,12,True,pair_0043,NOASSERTION,2024-03-13,False,True,True,Canner/WrenAI,core/wren-core-py/tests/test_cube.py,33c91da6e55001b961cbeaa9db90ccfe94caa60e
python_f7563ec4902a,f7563ec4902a392481541734e7edd384fd4f13d6,U,python,unknown,31,8,4,False,pair_0086,MIT,2024-03-21,False,True,True,stitionai/devika,src/agents/action/action.py,80bb343cbe4a4e5f5a0ba08d2524920139baceb6
python_f811cee511be,f811cee511beb5b9cee3c856bdba8d11a0a0056b,E,python,unknown,100,23,5,True,pair_0009,MIT,2025-12-21,False,True,True,muratcankoylan/Agent-Skills-for-Context-Engineering,examples/digital-brain-skill/agents/scripts/content_ideas.py,6dbe1a1d868eab51a3bc9011b0f55e2891513e40
python_f8a43e344211,f8a43e344211885d0c85031210978737ad2f9585,H,python,unknown,254,48,5,True,,MIT,2026-04-05,False,True,True,MemPalace/mempalace,benchmarks/convomem_bench.py,c04d423dc96c1b509f04e6a2668c9d700cc0e161
python_f9adbda85463,f9adbda8546399dd2b2ecee73a9c82a8ba191bd0,U,python,unknown,61,9,4,True,pair_0006,MIT,2024-12-20,False,True,True,ashishpatel26/500-AI-Agents-Projects,agents/03-pdf-qa-agent/agent.py,9beeb721c2af551bacaab827a76bddaecaa0ca5e
python_f9e5746a4a17,f9e5746a4a177a908f5ecab777f5400871ba273f,E,python,unknown,45,10,1,False,pair_0038,Apache-2.0,2024-03-25,False,True,True,Cinnamon/kotaemon,docs/scripts/generate_examples_docs.py,9ad3e4e49aa35b8acddd235918a5d9753c1cfdf9
python_fa402eda90a2,fa402eda90a201088db770656d93f6aa86a72d80,H,python,unknown,130,2,2,True,,Apache-2.0,2025-11-07,False,True,True,ATH-MaaS/Pixelle-Video,api/app.py,848b054e4fae40dabc62ec58e960b573e83793ac
python_fba025639071,fba02563907109284ac91acb53af53e98a11e784,U,python,unknown,109,20,8,False,pair_0084,Apache-2.0,2026-04-24,False,True,True,Yuan1z0825/nature-skills,scripts/tests/test_main_text_discipline.py,7e626a86a0ac8d078be224e0a76aa1327875b0a1
python_fc9a560e5514,fc9a560e551488898bdf5d506b8439fa09722ab9,E,python,unknown,188,30,9,True,pair_0005,GPL-2.0,2024-07-01,False,True,True,666ghj/BettaFish,ForumEngine/llm_host.py,c4ca6360489b53c38d3d41d213a67b50d2fcb883
python_fef4f794e09f,fef4f794e09f91a88d30dd2642e45cf4c1152871,E,python,unknown,128,2,1,True,pair_0021,MIT,2025-04-01,False,True,True,VectifyAI/PageIndex,examples/agentic_vectorless_rag_demo.py,ae169566b3148792776531d987f543edcad92321
