file_id,sha1_git,split,language,domain,loc,cyclomatic,n_functions,has_docstring,matched_pair_id,spdx_license,first_commit_date,in_stack_v2,clone_free_local,clone_free_sourcerercc,github_repo,path,commit_sha
python_8ae71fd58e29,8ae71fd58e29339237436defc09c31973a02063a,E,python,scientific_computing,153,17,4,True,pair_0073,MIT,2025-09-29,False,True,True,PointsCoder/OpenReal2Sim,openreal2sim/motion/modules/hand_extraction.py,main
python_8aff4f467d3b,8aff4f467d3bd2aa8a8a51e68616d2701a3bca07,E,python,scientific_computing,95,21,9,False,pair_0055,LGPL-2.1,2024-01-27,False,True,True,quarterwave0/LithographySimulator,pupil.py,master
python_8b016fc0fd67,8b016fc0fd6760683f284211c87b1e535ed9ff35,H,python,data_engineering,119,12,2,True,,MIT,2026-03-08,False,True,True,docglow/docglow,scripts/bench_column_lineage.py,main
python_8b078a2c66d0,8b078a2c66d0930f3c975ca2e810f7c887253784,U,python,web_backend,272,28,8,True,pair_0403,MIT,2025-04-07,False,True,True,wassim249/fastapi-langgraph-agent-production-ready-template,app/api/v1/auth.py,master
python_8b342bfd82e0,8b342bfd82e0b952575e01cb8b15b6b5b8f8b670,U,python,data_engineering,173,1,1,True,pair_0345,MIT,2026-03-16,False,True,True,benseverndev-oss/goldenmatch,examples/airflow/golden_suite_identity_graph.py,main
python_8b989dd5dea3,8b989dd5dea3e16bf50f729219cf81507950202a,H,python,scientific_computing,68,10,6,True,,BSD-3-Clause,2023-11-09,False,True,True,DataLab-Platform/DataLab,datalab/adapters_metadata/geometry_adapter.py,main
python_8b9d0cba0ad0,8b9d0cba0ad0fa9b53c435781e37dab88301a1c2,E,python,data_engineering,183,45,14,True,pair_0370,,2025-06-15,False,True,True,caiopizzol/cnpj-data-pipeline,database.py,main
python_8bc09d799a94,8bc09d799a94f538fc5347c3996de80a6cc8a22f,E,python,scientific_computing,255,57,15,True,pair_0313,MIT,2026-04-06,False,True,True,microsoft/delegate52,domains/domain_audio.py,main
python_8bfe2bd6e49b,8bfe2bd6e49b007c14cca6a4a3851b0bd830ada5,U,python,data_engineering,21,2,2,False,pair_0187,Apache-2.0,2024-04-18,False,True,True,DataKitchen/data-observability-installer,demo/demo/testgen_demo.py,main
python_8c3cd558d8ba,8c3cd558d8ba98e8a15703803fc33e52f7502897,U,python,data_engineering,78,19,3,True,pair_0380,Apache-2.0,2026-06-17,False,True,True,ScalefreeCOM/datavault4dbt-agent-skills,scripts/validate_skills.py,main
python_8c3fe4ecc6a8,8c3fe4ecc6a8a8ce87fb4dba85a1eed28379dd6a,U,python,scientific_computing,152,18,3,True,pair_0119,NOASSERTION,2025-06-14,False,True,True,google-deepmind/aloha_sim,aloha_sim/run_eval.py,main
python_8c7908e2ce2e,8c7908e2ce2e71e9dff26823ed94c94078812dc4,U,python,web_backend,19,1,1,True,pair_0156,MIT,2025-06-16,False,True,True,gensecaihq/pfsense-mcp-server,scripts/generate_token.py,main
python_8cbc39d6065d,8cbc39d6065d99844a878b3a8e11456eca00edd2,U,python,web_backend,54,12,4,True,pair_0318,MIT,2024-01-29,False,True,True,insistence/RuoYi-Vue3-FastAPI,ruoyi-fastapi-backend/cli/bootstrap.py,master
python_8cd49576d380,8cd49576d3801a3c44338ef73800edbb29b97b8f,E,python,scientific_computing,99,1,1,False,pair_0126,Apache-2.0,2025-02-06,False,True,True,tsinghua-fib-lab/AgentSociety,examples/UBI/main.py,main
python_8ce72a2b7fe6,8ce72a2b7fe6134af21276bf66e351a429baaabe,E,python,scientific_computing,164,31,7,True,pair_0116,NOASSERTION,2025-08-24,False,True,True,openwave-labs/openwave,dev_docs/taichi/ggui_geometries/test_render_particles.py,main
python_8da847de9d87,8da847de9d87a5699b8628797de4854a3ee6feec,U,python,data_engineering,110,6,2,False,pair_0398,NOASSERTION,2024-09-12,False,True,True,gizmodata/spark-connect-proxy,src/spark_connect_proxy/client_examples/ibis_client_example.py,main
python_8e20c3599b30,8e20c3599b300af2f2531bb02693d1f64cf7f037,H,python,scientific_computing,21,2,1,False,,NOASSERTION,2025-08-24,False,True,True,openwave-labs/openwave,dev_docs/distributed_computing/performance_test.py,main
python_8e363161915d,8e363161915d3720409bb8b6ef9bc4ade33b64e4,H,python,scientific_computing,108,12,2,True,,,2026-03-13,False,True,True,AgentTeam-TaichuAI/ScienceClaw,ScienceClaw/backend/builtin_skills/docx/scripts/accept_changes.py,master
python_8e7ff57592e3,8e7ff57592e3185eb011250e45ae8f3f1e71deab,E,python,web_backend,34,5,3,True,pair_0237,MIT,2025-10-17,False,True,True,vintasoftware/django-ai-boost,conftest.py,main
python_8ea51a640568,8ea51a640568b65730d580c57562584ae6d749f9,E,python,web_backend,52,18,4,False,pair_0009,GPL-3.0,2026-04-30,False,True,True,owl234/ARL-Next,backend/ARL-NPoC/build/lib/xing/core/BaseThread.py,main
python_8eaacfab1ffd,8eaacfab1ffdd3025e840ce8a828dbf61a768995,U,python,data_engineering,42,8,3,True,pair_0165,,2025-09-30,False,True,True,angeloestelle88/Amazon-Bestsellers-Scraper,src/storage.py,main
python_8f13c993ab23,8f13c993ab233ee4f18a03aede03d97585a2f47b,U,python,scientific_computing,46,8,3,False,pair_0199,NOASSERTION,2026-05-25,False,True,True,BioTender-max/awesome-bio-agent-skills,skills/bioclaw/bio-tools/templates/pymol_render_template.py,main
python_8f614d62ee28,8f614d62ee28ba24ee7efc72e9ccf769144baeb9,E,python,data_engineering,21,2,1,True,pair_0204,MIT,2025-11-07,False,True,True,Zleap-AI/SAG,apps/api/sag_agent/loop.py,main
python_8f6adc170158,8f6adc170158f0bcc2b1926aa8b6b06ee375173f,U,python,scientific_computing,46,9,6,False,pair_0377,,2026-03-30,False,True,True,Gokuld102/ai-traffic-signal-optimization,backend/models/mongo_models.py,main
python_8f6c17956d3b,8f6c17956d3bc20f6dc2da33ea5f061fee6b0477,U,python,web_backend,15,7,3,False,pair_0008,GPL-3.0,2024-04-09,False,True,True,JoeanAmier/KS-Downloader,locale/po_to_mo.py,master
python_900abd5e33b7,900abd5e33b7604fbd0a497db735903423d2297a,E,python,data_engineering,101,5,3,False,pair_0344,,2024-12-07,False,True,True,ManuelGuerra1987/data-engineering-zoomcamp-notes,2_Workflow-Orchestration-AirFlow/airflow-kubernetes/data_ingestion_gcp.py,main
python_900d80a13257,900d80a132576d4b5ad94ebe8800f66081127de7,E,python,scientific_computing,48,10,4,False,pair_0377,NOASSERTION,2023-12-19,False,True,True,zjunlp/ChatCell,evaluation/Performance_of_pseudo-cell_generation_lev.py,main
python_904499acc7a2,904499acc7a2413c22b38c638264eb9f791820ff,E,python,web_backend,118,21,6,True,pair_0249,MIT,2025-02-01,False,True,True,weiwill88/Local_Pdf_Chat_RAG,api_router.py,main
python_906cd532813e,906cd532813e60c05d6bb74784a8d0498860f760,U,python,scientific_computing,39,10,7,True,pair_0154,Apache-2.0,2026-05-01,False,True,True,omnilink-tech/omnisim,agents/bridges/grippers/mock.py,main
python_906ddaae6671,906ddaae66713048cd5fe4498ab14caf45a54ea0,H,python,web_backend,76,4,1,True,,NOASSERTION,2026-02-25,False,True,True,raullenchai/Rapid-MLX,.orca/flash-next-eval/capture_outputs.py,main
python_914458744663,914458744663f24917b6074c75a7ef5fd7a623ce,E,python,web_backend,83,6,1,True,pair_0257,NOASSERTION,2025-11-03,False,True,True,JMS1717/8mb.local,backend-api/app/config.py,main
python_91691c91010c,91691c91010c9a6473b529d274791b6740571755,U,python,data_engineering,76,17,3,True,pair_0024,,2026-02-15,False,True,True,itsmekhoathekid/RecSys-MLops,apps/agentic/recsys-feature-rag-mcp/src/recsys_feature_rag_mcp/clients/base.py,main
python_916f52d91c8d,916f52d91c8dd607256166c791466603efef5646,H,python,scientific_computing,23,7,3,False,,Apache-2.0,2025-11-07,False,True,True,QuEraComputing/tsim,docs/demos/utils/no_decoder.py,main
python_918b108748c8,918b108748c8f0a852f85e42c3a7bd5fbb89b5b9,E,python,web_backend,218,18,6,True,pair_0047,Apache-2.0,2024-12-19,False,True,True,QuentinFuxa/WhisperLiveKit,benchmarks/archive/h100_20260315/generate_figures.py,main
python_91c6d91cba44,91c6d91cba44500a0fd18ec866947c4022c3cdd7,E,python,web_backend,22,2,1,True,pair_0016,MIT,2025-12-28,False,True,True,vstorm-co/pydantic-ai-backend,examples/basic_capability.py,main
python_91d3802008e4,91d3802008e45327e24eb193060df6c8dd1f3ca4,E,python,scientific_computing,203,27,4,True,pair_0378,Apache-2.0,2023-12-15,False,True,True,nicoboou/chadavit,main_attn.py,main
python_9227276b4946,9227276b4946cec1a07705f702e0170778e66c6c,U,python,data_engineering,111,23,4,True,pair_0180,MIT,2025-11-03,False,True,True,abeltavares/batch-data-pipeline,src/generators/sales_generator.py,master
python_924f2b4f736e,924f2b4f736e2aa8def70b727b7cfe8962edff00,U,python,data_engineering,94,10,3,True,pair_0032,MIT,2024-06-25,False,True,True,godatadriven/dbt-bouncer,docs/assets/brand/scripts/generate_card_html.py,main
python_92c13702b5f0,92c13702b5f052564a549008becbde3173b232f2,H,python,scientific_computing,93,25,5,True,,MIT,2026-08-14,False,True,True,OpenMOSS/SWE-bench-Science,huggingface/scripts/summarize_results.py,main
python_92c68feb4cdc,92c68feb4cdcc60120372fe90aa84c4c36795d43,U,python,scientific_computing,90,29,2,False,pair_0186,,2025-03-17,False,True,True,RuiningLi/dso,data_preprocessing/augment_with_simulation_feedback.py,main
python_92fef0d5ca73,92fef0d5ca730f53ee97380f2dd1b30c44a730c5,H,python,data_engineering,84,12,4,False,,,2024-08-25,False,True,True,namesjoe/ai_digest_finance,articles.py,main
python_933954b25b3a,933954b25b3ab0ac27350cbd4196c176b0c5be48,H,python,data_engineering,204,51,11,True,,AGPL-3.0,2024-02-21,False,True,True,Zipstack/unstract,.claude/skills/adapter-ops/scripts/manage_models.py,main
python_93a0e60f959e,93a0e60f959eeb8bbc68a8c454aed7021a4b91b1,H,python,data_engineering,134,15,6,True,,Apache-2.0,2026-08-18,False,True,True,Hebbian-Robotics/hflow,benchmarks/storage_benchmark.py,main
python_943cbf4d7173,943cbf4d71731f5dceb6c864d3033af01a2d113c,U,python,web_backend,172,9,3,True,pair_0056,MIT,2025-11-03,False,True,True,mr-fatalyst/oxyde,examples/quickstart.py,main
python_945c7c269c39,945c7c269c39a4acb836daf09a3a40802d51fd5c,H,python,web_backend,140,23,5,True,,MIT,2024-01-03,False,True,True,suitenumerique/people,scripts/release.py,main
python_9479e25211d5,9479e25211d5a9ddb632ea6bd5b430d5fb795c98,U,python,scientific_computing,153,17,4,True,pair_0073,Apache-2.0,2023-12-15,False,True,True,nicoboou/chadavit,main_knn.py,main
python_94ac8fa465e9,94ac8fa465e94046e303a3fbdaabc82882a34b52,U,python,scientific_computing,219,13,2,True,pair_0320,MIT,2025-06-02,False,True,True,pinellolab/chorus,chorus/__init__.py,main
python_94ad3ed13299,94ad3ed13299391316f87e9590cd9091a2c70380,E,python,web_backend,30,3,1,False,pair_0033,MIT,2025-01-16,False,True,True,hunvreus/devpush,app/db.py,main
python_94ef77b795fa,94ef77b795fa6c262dbd0371533620d771bd1550,U,python,scientific_computing,128,16,6,True,pair_0393,MIT,2026-03-26,False,True,True,swaruplab/operon,protocols/alternative-splicing-single-cell-splicing/examples/sc_splicing_brie2.py,cross-platform
python_94f54184c038,94f54184c03887b2f2219590a60368e784630441,U,python,data_engineering,97,20,7,True,pair_0168,MIT,2026-07-25,False,True,True,dmux/minilake,src/minilake/admin.py,main
python_94f6fe2c1b93,94f6fe2c1b93755067037546cfd4dfb5830f2019,E,python,data_engineering,86,20,7,False,pair_0022,MIT,2024-03-08,False,True,True,getludic/ludic,examples/click_to_edit.py,main
python_954e6c07ce2a,954e6c07ce2aee0cebb850bc08ec79d1a2aba6c5,U,python,scientific_computing,246,8,2,True,pair_0347,MIT,2026-02-11,False,True,True,yusong652/itasca-mcp,scripts/corpus/generate_3dec_boundary_conditions.py,main
python_956b31adc269,956b31adc269be50bbe60a79a669705c4e6bf4e9,E,python,web_backend,87,9,3,True,pair_0342,NOASSERTION,2026-02-22,False,True,True,fim-ai/fim-one,evals/test_deliverable_behavior.py,master
python_9577ad7f5bec,9577ad7f5becc3097a1ca9acb4b951c99df2e55d,H,python,scientific_computing,93,1,1,True,,NOASSERTION,2026-05-09,False,True,True,rlxai/rbot,src/control/rlai_control/launch/control.launch.py,main
python_95f1a9ba12fb,95f1a9ba12fb71e830cc9ad5c7d98d3951705f2c,H,python,data_engineering,50,4,2,False,,NOASSERTION,2026-05-12,False,True,True,Fractal-Compute-Orchestrations/FractalCore,scripts/Global_Model_Tester.py,main
python_95fd4a1cee4f,95fd4a1cee4f3a9a4b25a5111f776feea3b06625,U,python,scientific_computing,32,7,2,True,pair_0066,Apache-2.0,2026-03-25,False,True,True,qinheming/BIoClaw,bioclaw/agents/omics_agent.py,main
python_9632970adad1,9632970adad18fb4fee9c5bc801345a08ac972ac,H,python,data_engineering,219,51,11,True,,Apache-2.0,2024-09-25,False,True,True,petaly-labs/petaly,src/petaly/cli/cli.py,main
python_9638aa495cad,9638aa495cad76d4a2ac3ed68c49e7fab0899307,E,python,web_backend,106,14,4,True,pair_0289,AGPL-3.0,2026-01-17,False,True,True,0xMH/pyfunda,examples/export_to_csv.py,main
python_96565a6caead,96565a6caeade756edca5a6828e1d9bd7cfac383,H,python,scientific_computing,174,15,4,True,,MIT,2026-03-23,False,True,True,001TMF/blatant-why,src/proteus_cli/campaign/config.py,master
python_9680ac85db7b,9680ac85db7beac1f0a1cfdb7b8379471257dfd8,E,python,data_engineering,150,8,6,True,pair_0314,,2024-10-15,False,True,True,astronomer/ebook-etl-elt,dags/asset_sequences/seq_2_assets_elt_intermediary_storage.py,main
python_96c83d3c52a3,96c83d3c52a3e881f0788bf73ef75a5d8a91cc33,E,python,scientific_computing,309,68,10,True,pair_0025,MIT,2026-02-04,False,True,True,aipoch/medical-research-skills,awesome-med-research-skills/Academic Writing/arxiv-preflight/scripts/generate_preflight_report.py,main
python_97059b30634e,97059b30634e67eacd5df8bc08bd3112ceae3a8b,H,python,web_backend,46,6,3,True,,MIT,2024-10-01,False,True,True,SkyCascade/SkyLearn,accounts/decorators.py,main
python_97a9141e26a9,97a9141e26a9609f1bebc6b0c51ccf862ccb5e12,H,python,data_engineering,68,13,3,True,,Apache-2.0,2023-12-23,False,True,True,andre-salvati/databricks-template,scripts/sdk_drop_tables.py,main
python_983dbe9891a3,983dbe9891a38da7d5851e9b7d24e28ba55a9394,U,python,web_backend,20,4,2,False,pair_0323,Apache-2.0,2025-10-03,False,True,True,thalesgroup-cert/suspicious,Analyzers/AIMailAnalyzer/ResNetMLP.py,main
python_9878dbc9baf2,9878dbc9baf2977f97ab2be6bd63dab87657cb93,U,python,data_engineering,37,12,2,True,pair_0007,NOASSERTION,2026-01-19,False,True,True,paradime-io/dbt-llm-evals,tests/test_example_projects.py,main
python_989549b91ba0,989549b91ba03240cb9c603ce6cade9df622a35d,U,python,scientific_computing,58,6,2,True,pair_0134,MIT,2023-11-05,False,True,True,Dunni3/FlowMol,flowmol/__init__.py,main
python_98c7e1e219d3,98c7e1e219d3967f357e854ffd77031d5f68908a,E,python,scientific_computing,21,8,1,False,pair_0061,MIT,2025-10-17,False,True,True,dexmal/dexbotic,dexbotic/data/data_source/__init__.py,main
python_9979041c65ea,9979041c65ea2a2f5f5495e55d9e41dd4953f43a,U,python,data_engineering,206,20,6,True,pair_0337,UPL-1.0,2025-10-03,False,True,True,oracle-samples/oracle-aidp-samples,ai/agent-flows/code-first/guardrails/agent.py,main
python_997f6f2c83c8,997f6f2c83c8143bc7762881f2377cb6f6e5430d,U,python,scientific_computing,155,34,10,True,pair_0310,MIT,2025-09-11,False,True,True,facebookresearch/meta-agents-research-environments,are/simulation/agents/agent_builder.py,main
python_999d83f0dd9e,999d83f0dd9e3f7bc8877799149240dbb029fd78,U,python,scientific_computing,108,20,4,True,pair_0026,MIT,2026-01-07,False,True,True,Soju06/codex-lb,.agents/hooks/skill_activation.py,main
python_99a8f0936ffb,99a8f0936ffb89689b0695c9f13a849d178c2e5a,H,python,web_backend,290,73,9,True,,MIT,2026-02-09,False,True,True,itsDNNS/docsight,app/aggregation/period.py,main
python_99b0f08f021a,99b0f08f021ac8207d7692b66938bbd2efb563e0,H,python,scientific_computing,107,18,6,True,,MIT,2024-10-31,False,True,True,deweihu96/SPACE,scripts/distances/deeploc_distance.py,main
python_9a22fe809d36,9a22fe809d36bcba983e66384a3f521d2738a10b,H,python,web_backend,178,45,11,False,,MIT,2024-02-16,False,True,True,adinhodovic/django-admin-shellx,django_admin_shellx/consumers.py,main
python_9a32b268205e,9a32b268205edf8961762023c42075965bebe269,H,python,web_backend,31,10,2,False,,NOASSERTION,2023-12-18,False,True,True,utilmeta/utilmeta-py,examples/bmi_calc/server.py,main
python_9a3d47b4638a,9a3d47b4638ad4a40dd634b67088dec7a95a24b6,U,python,data_engineering,72,4,1,True,pair_0311,MIT,2025-10-10,False,True,True,keyhankamyar/TickVault,tick_vault/decoder.py,main
python_9a4b3db1840d,9a4b3db1840d16e5afff4455b24f46492217061d,H,python,data_engineering,297,35,6,True,,AGPL-3.0,2025-07-26,False,True,True,kay-ou/SimTradeData,scripts/download.py,main
python_9a4c6dd87192,9a4c6dd8719282fcb31f07cc3d225a1b3bed3add,E,python,scientific_computing,172,11,3,True,pair_0048,MIT,2026-08-18,False,True,True,zhou2030109-glitch/Remit,backend/app/config/setting.py,main
python_9a72a1712073,9a72a17120732f7d402b49e9feb21fdbdb59d601,E,python,web_backend,25,5,3,False,pair_0299,MIT,2024-06-13,False,True,True,jboirazian/LuneForge,src/app/modules/permitivity_solver.py,main
python_9a9c30d3a5b6,9a9c30d3a5b64c383bc7268a7b2dd71e9b982235,H,python,web_backend,19,4,4,True,,MIT,2024-08-27,False,True,True,OWASP/Nest,backend/scripts/common.py,main
python_9ab67059b706,9ab67059b706ec167286a43f4be2c0b558067d03,E,python,web_backend,40,6,1,True,pair_0070,Apache-2.0,2025-02-11,False,True,True,SearchSavior/OpenArc,demos/smolagents/smolagent_python_interpreter.py,main
python_9afaf7bff0cf,9afaf7bff0cfb4b729e924bcd5beec35c95a97e7,U,python,data_engineering,118,34,7,True,pair_0211,MIT,2024-02-13,False,True,True,PicnicSupermarket/dbt-score,src/dbt_score/config.py,master
python_9b4df71534f0,9b4df71534f06ca9cfab13e486dce56483bc1300,H,python,web_backend,115,16,6,True,,MIT,2024-07-25,False,True,True,sleepy-project/sleepy,client/linux_device_kde.py,main
python_9b4ecd094ee7,9b4ecd094ee704b5616bc0b879cd13dd393eea40,U,python,scientific_computing,44,5,1,False,pair_0268,MIT,2025-12-28,False,True,True,wwang721/pyafv,examples/MPI_wrap.py,main
python_9ba9e9a8752a,9ba9e9a8752a68885bb4ae798f2a233397867503,E,python,scientific_computing,245,53,10,True,pair_0050,MIT,2026-02-04,False,True,True,aipoch/medical-research-skills,awesome-med-research-skills/Academic Writing/arxiv-preflight/scripts/extract_manuscript_text.py,main
python_9bb5417f9fdb,9bb5417f9fdb83e8ac8de1267be0cf1990833d04,U,python,web_backend,74,9,3,True,pair_0342,MIT,2024-02-02,False,True,True,NBA-Betting/NBA_AI,scripts/backup_precious_tables.py,main
python_9bda8d3f54a0,9bda8d3f54a0978aa15ae67d48520a304a49dd2d,H,python,data_engineering,151,27,11,True,,NOASSERTION,2026-05-12,False,True,True,Fractal-Compute-Orchestrations/FractalCore,scripts/test_firebase_reward.py,main
python_9c3f8383cb0e,9c3f8383cb0e1414eddb10bec5596351df1ee6fe,U,python,scientific_computing,45,9,3,True,pair_0231,Apache-2.0,2024-11-21,False,True,True,st-tech/ppf-contact-solver,.github/workflows/scripts/example-gen.py,main
python_9c5c03cfe396,9c5c03cfe396f4dc2f9178df908f44a2233e530c,U,python,data_engineering,88,6,2,True,pair_0322,Apache-2.0,2025-05-07,False,True,True,opendp/tumult-analytics,benchmark/keyset_projection.py,main
python_9cc3e456a830,9cc3e456a83096735570a941eec38b7b67391355,U,python,data_engineering,17,1,1,True,pair_0244,,2024-08-25,False,True,True,namesjoe/ai_digest_finance,logger.py,main
python_9d3adf7ef5ec,9d3adf7ef5ecd4a3cef077431b84f003535d5a78,U,python,data_engineering,149,19,5,True,pair_0236,MIT,2025-10-10,False,True,True,keyhankamyar/TickVault,tick_vault/chunk.py,main
python_9d8f8f95fcea,9d8f8f95fcea1984738eb167f82136c690e3b412,E,python,data_engineering,261,45,8,True,pair_0262,MIT,2026-01-07,False,True,True,leftkats/greek-software-ecosystem,src/greek_software_ecosystem/fetch_workable_counts.py,main
python_9dc12140696b,9dc12140696bc6e859db80c1e9f38e314f54b605,U,python,data_engineering,100,7,5,True,pair_0402,MIT,2025-12-18,False,True,True,Laksh-star/competitive-intelligence,agent_demo.py,main
python_9e0d9193d34a,9e0d9193d34ada5599c8f555c775164119f1a05c,E,python,web_backend,81,16,5,True,pair_0223,MIT,2026-08-21,False,True,True,ChenShuo2004/cs-board,scripts/prepare_env.py,main
python_9e1929b10f2d,9e1929b10f2d46590ffbf8b0d240672e74cd6e68,E,python,web_backend,40,13,2,True,pair_0153,AGPL-3.0,2026-01-17,False,True,True,0xMH/pyfunda,examples/broker_due_diligence.py,main
python_9ef18e9063b3,9ef18e9063b3c231b52bc5518304f610762a1adc,E,python,scientific_computing,181,20,4,True,pair_0119,MIT,2025-06-02,False,True,True,pinellolab/chorus,chorus/analysis/_report_glossary.py,main
python_9f309c6f57cc,9f309c6f57cc7c008d76327a2bf12535731fe1e0,U,python,scientific_computing,18,2,2,True,pair_0120,Apache-2.0,2026-03-25,False,True,True,mujocolab/mjviser,examples/active_viewer_with_controller.py,main
python_9f375eff658f,9f375eff658f837ff00870757b0862b63e353d1a,U,python,data_engineering,82,21,8,False,pair_0022,MIT,2026-05-29,False,True,True,ruc-datalab/CoDA-Bench,coda_bench/evaluation.py,main
python_9f4b05696db5,9f4b05696db59c13956ffbf768c0dfc486d21c1d,E,python,data_engineering,17,3,1,False,pair_0387,,2024-12-21,False,True,True,lixx21/data-engineer-christmas-data,dags/src/load.py,master
python_9f89161cb985,9f89161cb98539419f194054274282d8f3371473,H,python,scientific_computing,173,51,8,True,,MIT,2026-01-07,False,True,True,Soju06/codex-lb,.agents/hooks/skill_guard.py,main
python_9fb72ea9d362,9fb72ea9d362ca55a4ccd9c83b806f48432e4582,E,python,scientific_computing,117,27,1,True,pair_0276,MIT,2025-11-05,False,True,True,emb-ai/RoboBenchMart,dsynth/assets/ss_assets.py,main
python_9fe385b23e75,9fe385b23e7546a690a68df66dcbf19047860c06,H,python,scientific_computing,268,44,3,True,,Apache-2.0,2025-01-30,False,True,True,mjendrusch/salad,data/allpdb/cif2npz.py,master
python_a07067a579ff,a07067a579ffbc79f5e568ab2b5912c7b0f4e321,U,python,data_engineering,180,4,1,True,pair_0216,MIT,2026-03-16,False,True,True,benseverndev-oss/goldenmatch,examples/airflow/golden_suite_customer_360.py,main
python_a07c03dd30bd,a07c03dd30bd6372195d89ce6718cbed7f1f2b86,H,python,scientific_computing,115,17,4,True,,GPL-3.0,2025-05-21,False,True,True,rougier/braincraft,braincraft/bot.py,master
python_a0962a9fa773,a0962a9fa773a8423b553c2f70dd088ba2231db5,H,python,scientific_computing,135,5,1,True,,LGPL-3.0,2025-06-09,False,True,True,maptor/maptor,docs/source/conf.py,main
python_a0ce0b77c192,a0ce0b77c1923ad91933b57009cf3fc9cd8955ba,E,python,scientific_computing,85,5,2,False,pair_0106,MIT,2023-11-05,False,True,True,Dunni3/FlowMol,dataset_metrics.py,main
python_a0ea47bdcd70,a0ea47bdcd70a1065b37cce1b0aeb6b1e4823ae3,U,python,scientific_computing,39,1,1,True,pair_0011,GPL-3.0,2024-08-14,False,True,True,mumax/plus,examples/Bloch_wall.py,master
python_a125efc17a65,a125efc17a653023f6d086eace4f6518ae08eb9f,E,python,scientific_computing,81,24,5,True,pair_0332,Apache-2.0,2026-08-02,False,True,True,fl-sean03/OpenSDL,adapters/grid-optimizer/src/opensdl_adapter_grid_optimizer/optimizer.py,main
python_a13319ad1f39,a13319ad1f39a332b0a21f0b1ac65b1795db76ea,E,python,data_engineering,72,16,6,True,pair_0019,MIT,2026-06-25,False,True,True,YangSal/ashares_data_collect,data_collect/jobs/a_share_block_trade.py,main
python_a15898a429c8,a15898a429c896698104d2a27248377cf7cc39bc,E,python,scientific_computing,219,35,7,True,pair_0274,,2024-12-02,False,True,True,Boning1011/motion-cops,scripts/lut_cop_snippet.py,main
python_a158a58a2617,a158a58a261740d97c85fc162f1c812c1156491f,H,python,data_engineering,262,52,15,True,,MIT,2026-03-08,False,True,True,docglow/docglow,scripts/resolve_refs.py,main
python_a17c739c5094,a17c739c509462576a931d35229a296622d7f6e6,E,python,data_engineering,14,1,1,False,pair_0300,MIT,2024-09-28,False,True,True,esadek/mini-mds,prefect/transform.py,main
python_a190de0b967a,a190de0b967a9e72e7c3cd9a3d288cc92fdacff9,H,python,scientific_computing,228,35,10,True,,NOASSERTION,2024-09-23,False,True,True,Croydon-Brixton/pymol-remote,src/pymol_remote/client.py,main
python_a1e7360331b1,a1e7360331b163a86b78911e256c3bf68901be73,E,python,data_engineering,95,17,10,True,pair_0340,Apache-2.0,2025-01-25,False,True,True,memiiso/pydbzengine,pydbzengine/engine/_jvm.py,main
python_a22d4521860e,a22d4521860e75890cf742bc428c5dde3bd0a450,H,python,scientific_computing,245,60,9,True,,CC0-1.0,2026-05-27,False,True,True,brycewang-stanford/Auto-Research-Skills,scripts/check-submodule-health.py,main
python_a23b1330854d,a23b1330854d17e97a34534d355931c5a929acd3,H,python,web_backend,45,5,2,True,,MIT,2025-12-29,False,True,True,guillevc/yubal,packages/api/src/yubal_api/api/container.py,master
python_a285dd217ae7,a285dd217ae78c3de24cac31015b0ef9eb739d7a,U,python,scientific_computing,96,24,4,True,pair_0332,MIT,2025-06-27,False,True,True,cybergeek1943/MathFlow,src/mathflow/__bridge_stub_helpers.py,main
python_a28b45a49558,a28b45a495583405c0032d98c73b8c4a554bfb4a,E,python,scientific_computing,109,16,3,True,pair_0363,LGPL-3.0,2025-06-09,False,True,True,maptor/maptor,docs/source/generate_examples_docs.py,main
python_a2bb61371c64,a2bb61371c64dd8238861d10297f52bf7c34178c,E,python,data_engineering,89,22,8,True,pair_0168,MIT,2024-05-26,False,True,True,XMU-Kuangnan-Fang-Team/GENetLib,GENetLib/GE_Net.py,main
python_a333844ed4a5,a333844ed4a53abea9223d0b169487ffe3ef17ce,H,python,data_engineering,166,40,6,True,,Apache-2.0,2025-12-28,False,True,True,lzjever/routilux,examples/aggregator_demo.py,main
python_a33602963c16,a33602963c16897376f0cfeded4384565a2d56fc,E,python,scientific_computing,37,2,1,True,pair_0011,MIT,2026-05-21,False,True,True,NetX-lab/Frontier,frontier/attention/__init__.py,main
python_a36e28f5b3e4,a36e28f5b3e4954b86bdc6be167a8dda0fca1640,H,python,data_engineering,175,43,16,True,,Apache-2.0,2024-07-05,False,True,True,memiiso/opendbt,opendbt/airflow/plugin.py,main
python_a373b3edb78e,a373b3edb78e681fe5c8d653581865e6fc42e81b,H,python,data_engineering,26,9,4,False,,,2024-03-07,False,True,True,behnamyazdan/ecommerce_realtime_data_pipeline,code/ecommerce/models/brand.py,main
python_a4726897fc11,a4726897fc11efaa70f5a04c4fddeb58ef7325c4,E,python,data_engineering,181,29,9,True,pair_0360,MIT,2024-03-06,False,True,True,unytics/catalog_builder,catalog_builder/cli.py,main
python_a4a8583dd051,a4a8583dd05103174d29db77369d26ddaf7c86d8,E,python,scientific_computing,85,7,7,True,pair_0401,,2024-02-16,False,True,True,robot-colosseum/robot-colosseum,colosseum/pyrep/extensions/sim.py,main
